1324738438	460909725	1324863535	648668712	125097
1324866651	846194325	1325033855	111442137	167203
1325034112	128858987	1325205655	548447037	171543
1325237136	106887725	1325375424	116569137	138288
1325376140	377309287	1325549040	424845812	172900
1325549385	360578337	1325725003	64442600	175618
1325725247	145644612	1325736857	706707137	11610.6
1325736980	682492825	1325741479	406781525	4498.72
1325742607	196774250	1325809570	428650537	66963.2
1325839589	314354825	1325982252	307004787	142663
1325983040	424366587	1326144642	904738487	161602
1326145842	879171150	1326155850	432882512	10007.6
1326160009	146970712	1326160148	711304725	139.564
1326160195	674146650	1326327523	513558062	167328
1326329932	121474712	1326331132	839512225	1200.72
1326333888	487228950	1326338709	29110012	4820.54
1326339185	115079687	1326369460	986826600	30275.9
1326370659	204546787	1326402265	446295487	31606.2
1326431049	374928362	1326462315	813050037	31266.4
1326463519	993487187	1326503322	285349050	39802.3
1326529335	399665587	1326675019	861275712	145684
1326675553	309109462	1326731399	182028775	55845.9
1326768814	830445712	1326816179	453466212	47364.6
1326816704	502430837	1326838561	802031612	21857.3
1326839803	729866537	1326845869	228460512	6065.5
1326847087	846154962	1326849375	168423175	2287.32
1326850099	171527737	1326858570	201574525	8471.03
1326862208	22667487	1326893795	123543287	31587.1
1326895051	46712025	1326897475	754541250	2424.71
1326958934	731909900	1327007418	572929937	48483.8
1327008653	698581400	1327021970	434723212	13316.7
1327049831	110222112	1327051045	731478450	1214.62
1327052272	987345025	1327054700	568094325	2427.58
1327055921	575216962	1327064426	715317750	8505.14
1327065643	525912125	1327091428	780224950	25785.3
1327104685	56427862	1327114621	847097987	9936.79
1327115867	684366237	1327136005	222860125	20137.5
1327137585	885968950	1327151000	784979275	13414.9
1327152234	667071900	1327158322	732398037	6088.07
1327159566	734685337	1327176622	601199162	17055.9
1327177868	932617712	1327182746	468071975	4877.54
1327198316	336746087	1327238497	979979425	40181.6
1327239716	81830037	1327279654	614981025	39938.5
1327279968	833109437	1327283645	356297437	3676.52
1327290026	190346150	1327312774	603874012	22748.4
1327313219	638271600	1327314445	100500387	1225.46
1327315657	639437887	1327363155	126887000	47497.5
1327363635	893186675	1327453279	445772212	89643.6
1327453956	707365450	1327470185	521407162	16228.8
1327470689	990692837	1327547022	332457062	76332.3
1327548470	7429400	1327564500	753200912	16030.7
1327565733	482530712	1327626228	764287137	60495.3
1327627159	989161212	1327694113	721947750	66953.7
1327695361	666794925	1327711749	332853987	16387.7
1327742105	198724187	1327797015	837678112	54910.6
1327808899	913625162	1327886640	627387425	77740.7
1327887103	217051662	1327955326	419676475	68223.2
1327973988	521062762	1327984242	313240162	10253.8
1327984537	95330700	1327991532	662203187	6995.57
1327991776	873475487	1327999916	462908737	8139.59
1327999971	59346987	1328059476	910540725	59505.9
1328059688	887154437	1328231054	738470612	171366
1328253444	988805762	1328318013	758390987	64568.8
1328318248	189884300	1328329020	592577400	10772.4
1328329394	731705300	1328489201	164722737	159806
1328489483	47590800	1328494599	650569262	5116.6
1328514846	340541712	1328664618	944710937	149773
1328664982	780879512	1328708283	691704737	43300.9
1328708353	698557687	1328835279	592690825	126926
1328865245	54945975	1328922185	137712987	56940.1
1328922503	33141362	1329094777	954088325	172275
1329095063	160804912	1329163354	419038612	68291.3
1329168345	143827000	1329177410	471966262	9065.33
1329178035	191989025	1329267642	763742700	89607.6
1329267898	733659262	1329438763	591518875	170865
1329466432	343737350	1329520321	851868850	53889.5
1329533655	445659162	1329583268	431590712	49613
1329583324	452505450	1329594827	166843525	11502.7
1329595017	671777125	1329699076	998894862	104059
1329699351	286714550	1329870780	594920875	171429
1329871354	44598150	1330044771	246025775	173417
1330073020	966435837	1330131086	313324262	58065.3
1330131547	88160375	1330308278	467348200	176731
1330308669	61701962	1330320369	796195825	11700.7
1330321653	257489037	1330477813	859770187	156161
1330478409	351429550	1330649404	108781062	170995
1330673600	387212287	1330736886	909573587	63286.5
1330737200	469979500	1330910935	311961950	173735
1330911441	727149450	1331082883	231511250	171442
1331083168	454776675	1331245103	825972800	161935
1331246094	296043962	1331251498	368603975	5404.07
1331279399	328830000	1331281646	344431600	2247.02
1331286863	266301925	1331342096	949914637	55233.7
1331342325	593822425	1331544865	676188162	202540
1331545173	459936212	1331545758	905427125	585.445
1331545958	523285900	1331688621	672619125	142663
1331689209	179808562	1331859260	572264600	170051
1331883031	709062162	1332118990	728091262	235959
1332120033	364768512	1332200150	752572087	80117.4
1332202785	795504562	1332292230	221959012	89444.4
1332293390	324461675	1332311988	33427737	18597.7
1332313967	892315062	1332375908	176437987	61940.3
1332376597	342345250	1332380187	613111937	3590.27
1332380330	412031262	1332383913	113977587	3582.7
1332384129	362204500	1332388122	380244737	3993.02
1332389317	385648325	1332392906	967528150	3589.58
1332393073	395916512	1332400628	391570487	7555
1332401517	945702362	1332413218	927825212	11701
1332413657	473166887	1332417392	842865687	3735.37
1332417671	538296087	1332418955	743286887	1284.2
1332421931	146301287	1332424215	254842962	2284.11
1332424555	404434400	1332427267	647237	2711.6
1332427814	594516450	1332431626	364335825	3811.77
1332431792	505125512	1332436449	210247737	4656.71
1332436630	409513625	1332441138	783985787	4508.37
1332441249	356255950	1332445786	897215575	4537.54
1332445882	253718337	1332450426	448048937	4544.19
1332450540	154972325	1332464119	9804975	13578.9
1332495619	187182387	1332550529	193303825	54910
1332552697	75905400	1332724171	807620450	171475
1332724730	414164250	1332810849	73637087	86118.7
1332811104	998557862	1332983499	254229750	172394
1332983762	393314237	1333068800	875138112	85038.5
1333096919	989004162	1333223843	507515887	126924
1333225187	680743012	1333238246	719009450	13059
1333239596	511074925	1333242705	277841237	3108.77
1333243477	127423350	1333288927	41529800	45449.9
1333290259	878504137	1333414958	444364337	124699
1333416042	955024875	1333588497	248984437	172454
1333588821	639367687	1333673799	639778162	84978
1333701719	871144250	1333756812	594228625	55092.7
1333879911	182354075	1333881470	987298125	1559.8
1333881985	409754250	1333883671	540083225	1686.13
1333883717	328836225	1333883789	153494150	71.8247
1333883846	668945875	1333932663	209437300	48816.5
1333938126	961703125	1334019877	835165750	81750.9
1334020627	536527200	1334118748	413624562	98120.9
1334134453	154489400	1334192468	521480837	58015.4
1334193139	554801550	1334278681	122195125	85541.6
1334303712	698564925	1334387671	326654550	83958.6
1334388172	302600450	1334388394	315662600	222.013
1334394846	962438237	1334452038	739839300	57191.8
1334452317	838693350	1334625771	904081562	173454
1334626599	691124100	1334797812	327735562	171213
1334798115	176541100	1334883194	250359300	85079.1
